benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,comparison_sites,worst_case_depth,expected_depth,accept_predicate_num_intervals,accept_predicate_comparison_sites,accept_predicate_worst_case_depth,accept_predicate_expected_depth,rollbackacc_predicate_num_intervals,rollbackacc_predicate_comparison_sites,rollbackacc_predicate_worst_case_depth,rollbackacc_predicate_expected_depth,throughput_bytes_per_sec
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,223976840.29155898
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,197499076.82810998
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,220611623.80744234
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,171522912.53492206
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4674021739130.435
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4777888888888.889
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_A,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,199215756.76599735
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,239967767.3894822
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,269186660.85745907
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,227500748.60832918
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,same_B,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,281883805.2635581
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,238963359.9443403
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,267222136.60384488
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,215313098.66080236
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,4056754716981.1323
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,4674086956521.739
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,same_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,274637236.8689965
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,221163192.81935546
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,257054385.9019882
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,213693358.45876172
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,4777955555555.556
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,4674086956521.739
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,same_B,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,219353166.882781
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,228483257.05110288
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,266933838.8747978
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,216816466.144108
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,same_B,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,229965656.17456204
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,223407217.75886217
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,249765635.61827475
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,210356800.7779977
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4574638297872.341
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,228226902.17391306
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,196668108.8458024
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,213390288.22496653
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,164570700.76954988
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4387918367346.9385
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4300160000000.0
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_B,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,201571637.76955688
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,240455663.30302215
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,270921615.8424026
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,228747489.1907534
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,4387918367346.9385
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,4134769230769.2305
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,A_to_B,completed,,0,0,0.0,127,252,252,136.5619441280729,72,143,143,84.05338929910549,281739750.29614335
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,243132882.44227505
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,252256141.91519815
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,212295081.15788344
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,4674086956521.739
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,4056754716981.1323
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,A_to_B,completed,,1,1,1.0,1,1,1,1.0,45,89,89,4.2948056767720715,271112237.55105233
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,214909786.22769395
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,247664267.29237002
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,212055968.85753426
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,4387918367346.9385
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,4215843137254.902
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,A_to_B,completed,,12,12,7.90994714817706,1,1,1,1.0,3,6,6,5.238191520673637,203233081.71178272
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,211639128.35484755
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,237377768.79823974
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,203241726.7152727
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,4387918367346.9385
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,4300160000000.0
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,A_to_B,completed,,12,12,4.38224793007691,1,2,2,1.2325480209359763,2,4,4,1.3171365317430863,229588230.14349267
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,226986772.96994278
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,246810239.83323136
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,205474595.20621717
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4574638297872.341
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4134769230769.2305
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,223952436.35560656
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,200935483.41876668
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,215446865.2645439
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,165276601.24006647
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4886545454545.455
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,4777955555555.556
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,12,5,4.201911879502963,1,1,1,1.0,3,5,5,1.3837451851093507,202867400.42175978
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,249382358.05834252
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,276999049.2067705
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,232513750.43527725
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,4674021739130.435
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,5119166666666.667
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,B_to_A,completed,,0,0,0.0,127,252,252,142.3827185679132,72,143,143,87.08299014420318,286008649.23251694
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,244856705.21646538
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,269704260.47557163
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,215341578.88780162
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,4300100000000.0
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,4574574468085.106
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,B_to_A,completed,,1,1,1.0,1,1,1,1.0,45,89,89,14.641162295520903,271209338.4664289
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,217833127.49425796
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,252745457.15300032
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,212340341.06003758
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,4056698113207.5474
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,4215784313725.49
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_Os,-Os,B_to_A,completed,,12,12,8.17384707577361,1,1,1,1.0,3,6,6,5.458657928625161,223906632.0643503
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O2,-O2,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,233635313.53673258
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_O3,-O3,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,261968323.28332496
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,gcc,gcc_Os,-Os,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,220848882.2738483
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O2,-O2,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,4134711538461.538
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_O3,-O3,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,4886477272727.273
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B4,clang,clang_Os,-Os,B_to_A,completed,,12,12,4.159465007458786,1,2,2,1.203567466945468,3,6,6,1.4979153650979842,232033472.4782325
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,226298660.97459832
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,260444805.15547588
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,210139431.60071698
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,3706982758620.6895
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4674021739130.435
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,228775452.0072185
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,198293425.01962137
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,217614194.1883179
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,173062589.24589932
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,4215784313725.49
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,5000116279069.768
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,12,5,4.172941821473652,1,1,1,1.0,3,5,5,1.4620366946742998,199858336.26916853
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O2,-O2,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,248330736.50873584
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_O3,-O3,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,273850554.94842815
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,gcc,gcc_Os,-Os,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,232329333.75980082
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O2,-O2,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,4777888888888.889
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_O3,-O3,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,5119166666666.667
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B1,clang,clang_Os,-Os,uniform,completed,,0,0,0.0,127,252,252,140.50123190053824,72,143,143,86.15325474439643,283224042.1322191
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,246196072.86318228
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,256959250.7959576
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,gcc,gcc_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,214767681.71170858
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O2,-O2,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,3772017543859.649
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_O3,-O3,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,4479270833333.333
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B2,clang,clang_Os,-Os,uniform,completed,,1,1,1.0,1,1,1,1.0,45,89,89,9.301423950673438,270791246.215308
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O2,-O2,uniform,completed,,12,12,8.044329467060875,1,1,1,1.0,3,6,6,5.362324059333384,208454120.79974714
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_O3,-O3,uniform,completed,,12,12,8.044329467060875,1,1,1,1.0,3,6,6,5.362324059333384,241082401.16972706
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,gcc,gcc_Os,-Os,uniform,completed,,12,12,8.044329467060875,1,1,1,1.0,3,6,6,5.362324059333384,213997499.77107778
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O2,-O2,uniform,completed,,12,12,8.044329467060875,1,1,1,1.0,3,6,6,5.362324059333384,3644152542372.8813
BM_SYN_M,Synthetic token-trie (medium),coarse,coarse,on,B3,clang,clang_O3,-O3,uniform,completed,,12,12,8.044329467060875,1,1,1,1.0,3,6,6,5.362324059333384,3839375000000.0
